full_text,Label,predicted_label
"['benda', 'basic', 'rakyat', 'malaysia', 'tak', 'kan', 'tak', 'tau', 'ala', 'macam', 'kau', 'hafal', 'lagu', 'negaraku', 'lah', 'kalau', 'lagu', 'negaraku', 'pun', 'tak', 'tau', 'tak', 'tau', 'lah', 'nak', 'cakap']",Bully,Bully
"['bar莽a', 'is', 'back', '馃槏馃挋鉂わ笍']",NoBully,NoBully
"['lewa', '馃憦馃徏馃憦馃徏']",NoBully,NoBully
"['sampai', 'turun', 'mesin']",NoBully,NoBully
"['gw', 'gabisa', 'akses', 'anjink']",NoBully,NoBully
"['benda', 'macam', 'ni', 'pun', 'datang', 'untuk', 'minta', 'tolong', 'bomba', 'lepas', 'tu', 'rakam', 'lol', 'beritahu', 'saja', 'lah', 'yang', 'kau', 'nak', 'tengok', 'abangabang', 'bomba', 'ni', 'kan']",NoBully,NoBully
"['alonso', 'nih', 'apa', 'ya', 'knapa', 'g', 'daritadi', 'njimers']",NoBully,NoBully
"['xavi', 'aneh', 'bener', 'hari', 'ini']",NoBully,NoBully
"['senior', 'man']",NoBully,NoBully
"['gn', 'enjooyer', 'sleep', 'tight', '馃挙']",NoBully,NoBully
"['gn', 'bb馃挙']",NoBully,NoBully
"['xavi', 'is', 'sick']",NoBully,NoBully
"['biasanya', 'besok', 'ada', 'aja']",NoBully,NoBully
"['mze', 'nakuona', 'umelewa', 'hapa', 'blis', 'ajab']",NoBully,NoBully
"['iyadah', 'pawangnya']",NoBully,NoBully
['馃憫馃憫juli'],NoBully,NoBully
"['chisada', 'wakuti', 'uyu']",NoBully,NoBully
"['marry', 'the', 'night', 'salah', 'satu', 'video', 'muzik', 'terbaik', 'lady', 'gaga', 'video', 'muzik', 'ni', 'penuh', 'dengan', 'makna', 'menakjubkan', 'lady', 'gaga', 'memang', 'seorang', 'artis', 'yang', 'kreatif', 'pergi', 'tonton', 'video', 'muzik', 'marry', 'the', 'night', 'lady', 'gaga', 'sekarang']",NoBully,NoBully
"['yg', 'k', 'mana']",NoBully,Bully
"['diz', 'one', 'nah', 'mortal', 'kombat', 'fatality']",NoBully,NoBully
"['taekook', 'or', 'vminkook', 'subunit']",NoBully,NoBully
"['lihat', 'suju', 'bawain', 'mr', 'simple', 'sama', 'bonamana', 'tu', 'jadi', 'keinget', 'jaman', 'smp']",NoBully,NoBully
['hyungseo'],NoBully,NoBully
"['gujarat', '馃憖']",NoBully,NoBully
"['download', 'lagu', 'suju', 'atau', 'ost', 'drakor', 'di', 'shared馃槶', 'smpku', 'lumayan', 'jauh', 'jadi', 'kadang', 'mampir', 'warnet', 'dulu', 'jam', 'baru', 'pulang', 'naik', 'angkot', '馃槶馃槶', 'nanti', 'alasan', 'angkotnya', 'lama馃檹馃檹馃檹']",NoBully,NoBully
"['diem', 'kamu', 'kenapa', 'malah', 'ikutan', 'sungjae', '馃槶']",NoBully,NoBully
"['sebabtu', 'aku', 'cakap', 'ignorance', 'is', 'a', 'blis', 'don鈥檛', 'fight', 'verbally', 'or', 'physically', 'but', 'spiritually', 'instead', 'bukan', 'bomoh', 'tapi', 'doa', '馃馃徎', 'sedikit', 'pesanan', 'dari', 'ustajah', 'celop']",NoBully,NoBully
"['malem', 'ini', 'dia', 'beneran', 'mirip', 'emot', '馃']",NoBully,NoBully
"['ini', 'licinnya', 'bukan', 'yg', 'licin', 'bgt', 'gitu', 'kok', 'tetep', 'enak', 'tp', 'kalo', 'mandinya', 'tanpa', 'puf', 'bakal', 'kerasa', 'licin', 'emang']",NoBully,NoBully
"['oho', 'waysusa', 'lendaba', 'engaka', 'sat', 'sep', 'kyk', 'bukuny', 'blis', 'bakery', 'pinggiranny', 'jg', 'disemprot', 'biru', 'gini', 'klo', 'abis', 'baca', 'tgn', 'jg', 'ikut', 'biru', 'glitter', 'kyk', 'abis', 'main', 'pilox', '馃ぃ']",NoBully,NoBully
"['mkoma', 'derick', 'vaisa', 'gokora']",NoBully,NoBully
"['srikumar', 'rao', '馃挋']",NoBully,NoBully
"['tau', 'xpe', 'dah', 'kena', 'start', 'fikir', 'nak', 'letak', 'apa', 'dalam', 'tupperware', 'tu', '馃槄']",NoBully,NoBully
"['itulah', 'tu', 'rasa', 'bersalah', 'yang', 'amat', 'dah', 'semalam', 'kena', 'guna', 'betul虏', 'ni', 'nanti', 'dia', 'dtg', 'rumah', 'buat', 'inspection', 'lagi', 'seram']",NoBully,NoBully
"['gm', 'ds']",NoBully,NoBully
"['sedang', 'agak', 'orgil', 'dikit', 'rewatching', 'kyungso', 'suhyun', 'rewrite', 'the', 'stars', 'on', 'every', 'tiktok', 'yg', 'lewat', 'fyp', '馃槶']",NoBully,NoBully
"['mela', 'pogum', 'adha', 'keta', 'oru', 'blis', '馃ぃ馃ぃ馃ぃ馃ぃ馃敟', 'ulti', 'ya']",NoBully,NoBully
"['orang', 'orang', 'idiot', 'bahas', 'agama', 'syurga', 'dan', 'neraka', 'perut', 'neg', 'bacanya', 'jijik', 'sebah', 'mau', 'muntah', 'baca', 'narasinya']",Bully,Bully
"['hanya', 'orang', 'super', 'idiot', 'yg', 'mengatakan', 'anies', 'gagal', 'jadi', 'presiden', 'dan', 'ganjar', 'sukses', 'jadi', 'gubernur']",NoBully,NoBully
"['pake', 'nanya', 'lagi', 'si', 'idiot', 'ini']",Bully,Bully
"['sewidak', 'likur', 'i', 'boso', 'jowo', 'ngendi', 'bloook', 'kancamu', 'iso', 'idiot', 'ðÿ']",Bully,Bully
"['fym', 'nuh', 'uh']",NoBully,NoBully
"['nuh', 'uh']",Bully,Bully
"['lebih', 'parah', 'lagi', 'negara', 'sepiteng', 'totalitas', 'menzalimi', 'warga', 'dalam', 'segala', 'hal', 'amp', 'dg', 'segala', 'caraðÿÿðÿðÿðÿðÿ', 'ngumat', 'idiot', 'sinting', 'penyembah', 'hahbabi', 'sarap', 'sangit', 'sudah', 'tahun', 'lebih', 'sampe', 'mampus', 'musnah', 'tetap', 'berdamai', 'dg', 'kebusukan', 'total', 'ðÿsetan', 'ðÿiblis', 'ðÿdajjalðÿïâšðÿðÿðÿðÿâ', 'ïðÿðÿœšðÿ']",Bully,Bully
"['orang', 'macam', 'elu', 'ini', 'memang', 'sangat', 'd', 'butuhkan', 'penguasacukup', 'butuh', 'rakyatbyg', 'idiot', 'goblok', 'dan', 'pandir', 'itu', 'aset', 'utama', 'penguasa', 'untuk', 'hancurkan', 'nkripenjahan', 'gaya', 'baru', 'invasi', 'bekedok', 'investasilondo', 'ireng', 'pribumi', 'd', 'manfaatkan', 'untuk', 'menindas', 'sesama', 'pribumi']",Bully,Bully
"['fahren', 'idiot', 'banget', 'asli', 'kiblatnya', 'kmn', 'ren', 'itu', 'kesana', 'pas', 'fahren', 'yg', 'shalat', 'gue', 'heran', 'kok', 'sajadah', 'dia', 'lain', 'arah', 'gue', 'tanya', 'lagi', 'kiblatnya', 'kemana', 'ren', 'itu', 'kesana', 'itu', 'kepala', 'sajadah', 'lo', 'kmn', 'anjir', 'oh', 'iya', 'udh', 'mikir', 'gue', 'salah', 'kiblat', 'ternyata', 'dia', 'yg', 'sesat']",NoBully,NoBully
"['maba', 'alay', 'bangsat', 'ntar', 'pas', 'ospek', 'di', 'bentak', 'dikit', 'diviralin', 'ga', 'semua', 'orang', 'jg', 'main', 'twitter', 'blok', 'idiot']",Bully,Bully
"['yoongis', 'verse', 'ðÿ']",NoBully,NoBully
"['dih', 'kagak', 'nyambung', 'padahal', 'gua', 'yang', 'muntah', 'liat', 'tweet', 'lo', 'ke', 'gua', 'dah', 'ya', 'males', 'ngadepin', 'lu', 'âœhave', 'a', 'nice', 'day', 'idiotâœ']",Bully,Bully
"['rezim', 'idiot', 'hari', 'gini', 'msh', 'tidak', 'mampu', 'mencegah', 'rem', 'blong', 'masyarakat', 'wajib', 'gugat', 'lembaga', 'penegak', 'hukumpolri', 'dan', 'gugat', 'bangkrut', 'perusahaan', 'pemiliknya']",NoBully,NoBully
"['th', 'berkorban', 'harta', 'nyawa', 'melawan', 'nazi', 'ndilalah', 'skrg', 'malah', 'kasih', 'applaus', 'ke', 'tentara', 'nazi', 'yg', 'mgkn', 'sj', 'sdh', 'menembakbunuh', 'kakek', 'moyangnya', 'di', 'palagan', 'eropa', 'dr', 'yg', 'tepuk', 'tangan', 'benar', 'idiot', 'koplok', 'gombal', 'tingkat', 'dewa', 'demi', 'demokrasi', 'ukr', 'rela', 'mnjilat', 'pantat', 'pembunuhðÿ']",Bully,Bully
"['tl', 'dr']",NoBully,NoBully
"['bisa', 'mikir', 'ga', 'idiot', 'ntar', 'jennie', 'kena', 'drag', 'yang', 'disalahin', 'kitakita', 'lagi', 'yg', 'gatau', 'apaapa']",Bully,Bully
"['kec', 'i', 'idiot']",NoBully,NoBully
"['hao', 'idiots', 'wananisinya', 'vizi', 'kesho', 'sasa', 'ni', 'kuomba', 'bana']",NoBully,NoBully
"['babi', 'anjing', 'tolol', 'idiot', 'goblok', 'brengsek', 'bangsat', 'sampah', 'tai']",Bully,Bully
"['uri', 'dhoti', 'remunhu', 'mukosho', 'wamai', 'vako', 'duche', 'pfutseke', 'mhata', 'yemunhu', 'stupid', 'sascum', 'yemunhu', 'such', 'a', 'heartles', 'idiotic', 'comment', 'dako', 'rizere', 'chena', 'ngochani', 'yemunhu', 'zimudhidhi', 'ramai', 'vako', 'idiot']",NoBully,NoBully
"['petantang', 'petenteng']",NoBully,NoBully
"['lah', 'tolol', 'gak', 'nonton', 'tapi', 'komentar', 'such', 'an', 'idiot']",NoBully,NoBully
"['movies', 'angu', 'cjawahi', 'ichoka', 'idiot', 'sijawahi', 'kuifuta', 'series', 'ya', 'merlin']",NoBully,NoBully
"['pelatihnya', 'tolol', 'min', 'idiot', 'bikin', 'emosi', 'aja']",Bully,Bully
"['meet', 'amar', 'bharati', 'an', 'idiot']",NoBully,NoBully
['yoli'],NoBully,NoBully
"['mera', 'bhai', 'kitna', 'idiot', 'hai', 'yar']",NoBully,NoBully
"['mjb', 'kak', 'solusiny', 'gmn', 'ya', 'detail', 'paspor', 'sy', 'jg', 'blm', 'diubah']",NoBully,NoBully
"['mjb', 'kak', 'proses', 'gantinya', 'brp', 'lama', 'ya', 'hari', 'senin', 'kmrn', 'aku', 'udh', 'dpt', 'paspor', 'trs', 'udh', 'coba', 'ganti', 'detail', 'di', 'traveloka', 'tp', 'sampe', 'skrg', 'blm', 'terubah', 'detailny', 'di', 'aplikasi']",NoBully,NoBully
"['sarah', 'connah']",NoBully,NoBully
"['ada', 'ayat', 'ny', 'segera', 'dikembalikan', 'masi', 'ente', 'tuduh', 'nyuri', 'ada', 'dendam', 'apa', 'ente', 'sama', 'yesus', 'sampe', 'rajin', 'bgt', 'fitnah', 'melulu', 'ato', 'ente', 'just', 'simply', 'pamer', 'kedunguan', 'pathetic', 'idiot', 'uda', 'keabisan', 'akal', 'bela', 'akhlak', 'nabe', 'pedopil', 'ny', 'ente', 'kira', 'nabi', 'ente', 'suci', 'serink', 'dosa', 'koq', 'kata', 'quran', 'âºïâºïâºï']",NoBully,NoBully
['yakak'],NoBully,NoBully
"['karma', 'strikes', 'again', 'ðÿ', 'idiot', 'blm', 'nazi']",NoBully,NoBully
['dang'],NoBully,NoBully
"['idiot', 'kalo', 'mu', 'yg', 'kebobolan', 'pasti', 'gk', 'cek', 'var']",Bully,Bully
"['senyam', 'senyum', 'kek', 'bocah', 'idiot']",NoBully,NoBully
"['ya', 'itu', 'namanya', 'back', 'to', 'back', 'kontol', 'kalo', 'treble', 'itu', 'dalam', 'tempo', 'setahun', 'dan', 'dengan', 'tropy', 'berbeda', 'manusia', 'kontolidiot']",Bully,Bully
"['hattrick', 'ucl', 'gimanamemang', 'fans', 'idiot', 'ini', 'ðÿitu', 'back', 'to', 'back', 'zidan', 'idiot', 'ðÿµðÿ']",Bully,Bully
"['fans', 'lo', 'idiot', 'semua', 'ya', 'eti', 'heran', 'isinya', 'cium', 'jilat', 'cium', 'jilat']",Bully,Bully
"['amesema', 'hukumkulaðÿðÿ']",NoBully,NoBully
"['the', 'idiot', 'nah', 'obalende', 'police', 'barracks', 'product', 'awon', 'omo', 'iya', 'nkan', 'baba']",NoBully,NoBully
"['prorussian', 'idiot']",NoBully,NoBully
"['mbeumo', 'pointer', 'ðÿðÿðÿ']",NoBully,NoBully
"['oye', 'bhopdk', 'modi', 'ko', 'jo', 'marzi', 'gaali', 'de', 'sachin', 'sir', 'ko', 'izzat', 'se', 'bat', 'kro', 'idiot']",NoBully,NoBully
"['wo', 'ni', 'twasidi', 'idiot']",NoBully,NoBully
"['alquran', 'written', 'by', 'satan', 'idiot', 'ðÿðÿðÿžðÿž']",NoBully,NoBully
"['u', 'have', 'no', 'ideatune', 'apni', 'marwa', 'li', 'hai', 'ye', 'post', 'karkeit', 'basically', 'means', 'tu', 'sabse', 'bada', 'flop', 'hai', 'in', 'sab', 'ko', 'milakeidiot']",NoBully,NoBully
"['correction', 'atgs', 'belongs', 'to', 'raja', 'hindustani', 'ghajini', 'idiots', 'dhoom', 'pk', 'dangal']",NoBully,NoBully
"['xavi', 'is', 'an', 'idiot']",NoBully,NoBully
"['mana', 'buktiny', 'badut', 'mesjid', 'idiot', 'minjem', 'trus', 'dituduh', 'nyuri', 'apa', 'alkitab', 'mesti', 'kyk', 'khayalan', 'ente', 'ceritain', 'detail', 'sampe', 'balikin', 'keledai', 'ny', 'makany', 'ente', 'sehari', 'x', 'jgn', 'jedotin', 'otak', 'ke', 'tembok', 'kalo', 'mhmd', 'pedopil', 'jelas', 'rampas', 'harta', 'kapir', 'sampe', 'si', 'swt', 'juga', 'minta', 'bagian', 'ampe', 'turun', 'ayat', 'âºï']",NoBully,NoBully
"['aku', 'lebih', 'suka', 'jadi', 'idiot', 'daripada', 'kehilanganmu']",NoBully,NoBully
"['fkg', 'idiot']",NoBully,NoBully
"['kek', 'ti', 'si', 'idiot']",Bully,Bully
"['tim', 'idiot', 'ajg', 'celta', 'banyak', 'amat', 'back', 'nya']",Bully,Bully
"['ternyata', 'salting', 'gue', 'jelek', 'dan', 'alay', 'sampe', 'gabisa', 'tidurrðÿðÿš']",NoBully,NoBully
"['someone', 'who', 'knows', 'your', 'worth', 'bakal', 'selalu', 'ada', 'jadi', 'tinggalin', 'aja', 'yang', 'jelek', 'jangan', 'malah', 'dikasih', 'kesempatan', 'yang', 'bakalan', 'nyakitin', 'dirimu', 'sendiri', 'pada', 'akhirnya', 'ayo', 'semuanya', 'baca', 'ini']",NoBully,NoBully
"['eh', 'demi', 'iya', 'banget', 'dari', 'awal', 'mau', 'nyoba', 'take', 'vid', 'screen', 'jelek', 'banget', 'udah', 'di', 'naik', 'turunin', 'exposure', 'nya', 'trus', 'di', 'lock', 'focus', 'tetep', 'aja', 'jelek']",NoBully,NoBully
"['aku', 'yang', 'insecure', 'essai', 'ku', 'jelek', 'parah', 'keknya', 'bisa', 'diterima', 'di', 'kastrat', 'berarti', 'kalo', 'standarnya', 'begini']",NoBully,NoBully
"['jelek', 'bgt', 'maennya']",NoBully,NoBully
"['gada', 'yang', 'jelek']",NoBully,NoBully
"['jelek', 'bgt']",NoBully,NoBully
"['kakðÿðÿðÿ', 'jangan', 'dihakimi', 'ya', 'guys', 'ntar', 'nama', 'negara', 'kita', 'jelek', 'sendiri']",NoBully,NoBully
"['bjir', 'kamera', 'work', 'nya', 'jelek', 'amat', 'apa', 'yg', 'lu', 'sorot', 'badjingan']",NoBully,NoBully
"['audionya', 'jelek', 'ih', 'jujur', 'huft', 'apalagi', 'pas', 'joy', 'ment', 'bener', 'bener', 'gakedengeran', 'apa', 'apa', 'ðÿðÿðÿðÿ']",NoBully,NoBully
"['ajg', 'jelek', 'bgt', 'posisinya']",NoBully,NoBully
"['at', 'least', 'klo', 'mau', 'reuse', 'baju', 'cari', 'yg', 'bagus', 'kek', 'ni', 'baju', 'jelek', 'lu', 'pake', 'terus', 'babik', 'masi', 'mendingan', 'outfit', 'blue', 'ribbon', 'marathon', 'kemaren', 'drpd', 'yg', 'ini', 'anjir', 'jelek', 'bgt']",NoBully,NoBully
['jelek'],Bully,NoBully
"['iya', 'soalnya', 'susah', 'nulis', 'konsisten', 'tuðÿðÿ', 'kalo', 'aku', 'awalnya', 'bagus', 'akhirnya', 'jelek', 'wkwkw', 'berasa', 'bagan', 'anak', 'sd']",NoBully,NoBully
"['bunga', 'anjing', 'mihoyo', 'anjing', 'tai', 'lo', 'bunga', 'jelek']",NoBully,NoBully
"['jelek', 'bgt', 'ih', 'masa', 'di', 'tengah', 'kota', 'gaada', 'sinyal', 'dong']",NoBully,NoBully
"['kok', 'jelek', 'betul', 'why']",NoBully,NoBully
"['hey', 'masa', 'aku', 'dibilang', 'jelek', 'ðÿ', 'kan', 'agar', 'supaya', 'seru', 'kok', 'tibatiba', 'gembokan']",NoBully,NoBully
"['pls', 'ini', 'kenapa', 'sinyal', 'wifi', 'nya', 'jelek']",NoBully,NoBully
"['iya', 'outfit', 'nya', 'jelek', 'ðÿðÿ']",NoBully,NoBully
"['jalanin', 'apa', 'yg', 'ada', 'mba', 'let', 'it', 'flowwsekuatnya', 'jangan', 'terlalu', 'dipaksa', 'apapun', 'kalo', 'dipaksain', 'hasilnya', 'bakal', 'jelek', 'semangat', 'mbaâœ']",NoBully,NoBully
"['kamu', 'jelek']",Bully,NoBully
"['jelek', 'amat', 'bagian', 'gue', 'ntr', 'gue', 'rebut', 'kai', 'dlam', 'mimpi']",NoBully,NoBully
"['nangis', 'jelek', 'haha', 'semoga', 'ada', 'hari', 'buat', 'tuhan', 'kasi', 'kesempatan', 'ke', 'aku']",NoBully,NoBully
"['jelek', 'bentuk', 'idung', 'sm', 'jaw', 'nya', 'ðÿðÿ']",NoBully,NoBully
"['gw', 'teriak', 'jelek', 'dia', 'di', 'ferarri']",NoBully,NoBully
"['inget', 'orang', 'jelek', 'gabole', 'ngarep', 'reponya', 'dia', 'kaya', 'gitu', 'yaudah', 'gapapa', 'gabole', 'ngarep', 'ðÿðÿ']",NoBully,NoBully
"['jelek', 'dikit', 'cape', 'aja', 'sama', 'tugastugasðÿž', 'makasi', 'buat', 'katakata', 'baik', 'nya', 'kamu', 'juga', 'udah', 'ngelakuin', 'yang', 'terbaik', 'hari', 'iniðÿðÿ']",NoBully,NoBully
"['sbl', 'bgt', 'sepatu', 'kyuhyun', 'knp', 'merah', 'si', 'jelek']",NoBully,NoBully
"['bajunya', 'jelek']",NoBully,NoBully
"['dyandra', 'tolong', 'suara', 'yg', 'beyond', 'dong', 'jelek', 'bgt', 'inij']",NoBully,NoBully
"['aaaaaaaah', 'tahan', 'tahan', 'jangan', 'beli', 'buku', 'inget', 'hapemu', 'udah', 'jelek']",Bully,Bully
"['jelek', 'banget', 'ade', 'gw', 'ngomong', 'mau', 'malah', 'jd', 'mw']",NoBully,NoBully
"['jerawat', 'di', 'hidung', 'itu', 'jelek', 'kali']",Bully,Bully
"['besoknya', 'bilek', 'kenapa', 'aku', 'jelek', 'ðÿ']",NoBully,NoBully
"['jaringan', 'gua', 'jelek', 'keluar', 'mulu']",NoBully,NoBully
"['ingyh', 'rony', 'jelek', 'jelek', 'bgt', 'lu', 'kek', 'kuda', 'lu', 'jelek']",Bully,Bully
"['kenjaku', 'jelek', 'udah', 'gausah', 'ikut', 'ikut', 'suguru', 'gabakal', 'bisa', 'kamu', 'manggil', 'satoru', 'kaya', 'suguru', 'asli']",NoBully,NoBully
"['scene', 'ini', 'gua', 'nangis', 'jelek', 'ðÿðÿ']",NoBully,NoBully
"['padahal', 'mewah', 'loh', 'tapi', 'gegara', 'isi', 'warna', 'oren', 'jdi', 'jelek']",NoBully,NoBully
"['kaget', 'bgt', 'nyebar', 'gosip', 'nya', 'jelek']",NoBully,NoBully
"['anj', 'jelek', 'bgttðÿ']",NoBully,NoBully
['jelek'],Bully,NoBully
"['aduh', 'ga', 'liat', 'ada', 'polisi', 'tidur', 'lama', 'bngt', 'anjg', 'panas', 'ini', 'mnyet', 'sabar', 'su', 'eh', 'sorry', 'sory', 'nih', 'jalan', 'jelek', 'bener', 'bangke']",NoBully,NoBully
"['cyput', 'jelekkðÿ']",NoBully,NoBully
"['aku', 'aslinya', 'jelek', 'woyyyðÿðÿ', 'ðÿââðÿââðÿâ']",NoBully,NoBully
"['iya', 'nanti', 'kalo', 'balesnya', 'emosi', 'malah', 'kesannya', 'jelek', 'wah']",NoBully,NoBully
"['yaza', 'digo', 'sama', 'galang', 'jujur', 'si', 'tristan', 'itu', 'jelek', 'banget', 'anjir', 'muka', 'nya', 'kayak', 'orang', 'cabul']",NoBully,NoBully
"['jelek', 'ih', 'kaya', 'lo']",Bully,NoBully
"['iya', 'jelek', 'si', 'jujur', 'pemerannya', 'eren', 'bunuh', 'diri']",NoBully,NoBully
"['kak', 'adrof', 'jelek']",Bully,Bully
"['km', 'g', 'jelek', 'i']",NoBully,NoBully
"['sial', 'gue', 'udah', 'bolak', 'balik', 'buka', 'bubble', 'udah', 'marahin', 'tukang', 'wifi', 'kirain', 'jaringannya', 'jelekkðÿðÿðÿ']",NoBully,NoBully
"['gapapa', 'mimpi', 'jelek', 'aja', 'kaaakðÿ']",NoBully,NoBully
"['okjelek', 'mkny', 'bgtu']",NoBully,NoBully
"['jelek', 'banget', 'hufft']",Bully,Bully
"['mengejar', 'tidak', 'harus', 'berlari']",NoBully,NoBully
"['jelek', 'itu', 'mah']",NoBully,Bully
"['wkwk', 'jelek', 'bgt', 'memenya']",NoBully,NoBully
"['nangis', 'jelek', 'haha', 'semoga', 'ada', 'hari', 'buat', 'tuhan', 'kasi', 'kesempatan', 'ke', 'aku']",NoBully,NoBully
"['gw', 'mimpi', 'jelek', 'bgt', 'anjrot']",NoBully,NoBully
"['ngomongin', 'manusia', 'jelek']",NoBully,NoBully
['jelek'],Bully,NoBully
"['bad', 'lagi', 'sakit', 'herpes', 'jadi', 'argh', 'gaenak', 'semua', 'serba', 'gaenak', 'jelek', 'hows', 'your', 'day', 'kak']",NoBully,NoBully
"['ahhahahahah', 'lucu', 'banget', 'lu', 'jelek']",Bully,Bully
"['dari', 'deket', 'jelek', 'amat', 'ðÿ']",NoBully,NoBully
"['angfasih', 'fyp', 'ku', 'jelek', 'bngt']",NoBully,NoBully
"['gini', 'nih', 'kalo', 'dimanja', 'jelekkðÿžðÿðÿžðÿ']",NoBully,NoBully
"['jelek', 'bgt', 'monangis']",NoBully,NoBully
"['aku', 'usahain', 'selalu', 'rapih', 'karena', 'kalo', 'berantakan', 'nanti', 'mood', 'nya', 'ikut', 'jelek', 'jd', 'udh', 'kebiasaan']",NoBully,NoBully
"['mkst', 'ku', 'gegara', 'kenjatot', 'suguru', 'jd', 'jelek']",NoBully,NoBully
"['jelek', 'misah', 'gitu']",Bully,Bully
"['sepi', 'krna', 'bukan', 'bts', 'jelas', 'klo', 'ini', 'bts', 'udh', 'dirujak', 'smpe', 'jelek']",NoBully,NoBully
"['jelek', 'ah', 'bikin', 'ak', 'nangiez', 'aja']",NoBully,NoBully
"['plis', 'lah', 'aku', 'masih', 'butuh', 'saran', 'bookletðÿ', 'karena', 'tema', 'sekarang', 'terlalu', 'ribet', 'dan', 'yg', 'lainnya', 'udah', 'terdengar', 'gk', 'niat', 'jshsh', 'takut', 'jelek']",NoBully,NoBully
"['bjrot', 'kok', 'diiyain', 'klo', 'gwej', 'jelek', 'anjir']",NoBully,NoBully
"['ya', 'allah', 'tambah', 'nangis', 'bgt', 'poniku', 'habis', 'dicatok', 'jadi', 'nya', 'kebelah', 'jelek', 'bgt', 'nangis', 'ðÿðÿ']",NoBully,NoBully
"['ga', 'deh', 'jelek', 'k', 'tpi', 'banyak']",NoBully,NoBully
"['gausa', 'kekny', 'emng', 'typingnya', 'yg', 'rada', 'jelek']",NoBully,NoBully
"['kak', 'alex', 'lebih', 'jelek', 'hu']",NoBully,NoBully
"['bmyk', 'opini', 'jelek', 'tntg', 'mobing', 'sorry', 'i', 'cant', 'take', 'this', 'slander']",NoBully,NoBully
"['mutualku', 'ga', 'ad', 'yg', 'jelek', 'kamu', 'juga', 'cantik', 'berarti', 'ðÿµðÿ']",NoBully,NoBully
"['emyu', 'tuh', 'harus', 'sampai', 'fase', 'hancur', 'dlu', 'si', 'kayak', 'barca', 'di', 'masa', 'masa', 'suram', 'di', 'tinggal', 'messi', 'management', 'lama', 'kena', 'kasus', 'hutang', 'bnyk', 'dl', 'skrng', 'mulai', 'bangkit', 'kalo', 'emyu', 'kan', 'walaupun', 'jelek', 'bgt', 'msh', 'bisa', 'dpt', 'trofi', 'ciki', 'belom', 'sampe', 'fase', 'ancur', 'bgt', 'nya']",NoBully,NoBully
"['ini', 'kapan', 'jelek', 'banget']",NoBully,NoBully
"['yang', 'bilang', 'jelek', 'siapa', 'coba']",NoBully,NoBully
"['dih', 'lari', 'ada', 'opini', 'nya', 'jelek', 'laari']",Bully,Bully
"['emg', 'jelek', 'ini', 'jersey', 'cok']",NoBully,NoBully
"['ak', 'awal', 'lauch', 'bngt', 'beli', 'trs', 'masih', 'aman', 'packagingnya', 'bahkan', 'beberapa', 'kali', 'jatoh', 'oke', 'aja', 'trs', 'kenceng', 'apa', 'yg', 'warna', 'dan', 'batch', 'baru', 'jd', 'jelek', 'ðÿ']",NoBully,NoBully
"['jelek', 'bgt', 'nangis', 'dihalte']",NoBully,NoBully
"['jelek', 'bangettðÿ', 'padahal', 'itu', 'pc', 'cakep', 'bgt', 'yg', 'lama']",NoBully,NoBully
"['jelek', 'ah', 'sore', 'nangis', 'ðÿðÿ']",NoBully,NoBully
"['wifi', 'kosan', 'ini', 'jelek', 'banget', 'woilah']",NoBully,NoBully
"['jelek', 'lu', 'bikin', 'emosi']",NoBully,Bully
"['ofc', 'yg', 'waterproof', 'soalnya', 'kl', 'meleber', 'jelek']",NoBully,NoBully
['jelekkðÿ'],Bully,Bully
"['kalo', 'grogi', 'tuh', 'jadi', 'jelek', 'bahasa', 'tubuhnya', 'kesel', 'bgt']",NoBully,NoBully
"['lu', 'mah', 'enak', 'bisa', 'langsung', 'kerja', 'ada', 'ordal', 'kalo', 'gw', 'sendiri', 'justru', 'kek', 'beban', 'aja', 'semisal', 'gawe', 'an', 'kita', 'jelek', 'ga', 'sesuai', 'ekspetasi', 'dia', 'malah', 'jdinya', 'kek', 'beban', 'mentalðÿðÿ']",NoBully,NoBully
"['ih', 'sama', 'jelek', 'jaringan', 'kita']",NoBully,NoBully
"['td', 'pagi', 'jelek']",NoBully,NoBully
"['jelek', 'bngt', 'jancok', 'ðÿðÿðÿ']",NoBully,NoBully
"['sinyal', 'jelek']",NoBully,NoBully
"['dari', 'semalam', 'sinyal', 'jelek', 'baru', 'bisa', 'pagi', 'ini']",NoBully,NoBully
"['pake', 'baju', 'nya', 'jelek']",Bully,NoBully
"['nangis', 'jelekkðÿðÿðÿðÿðÿ']",Bully,Bully
"['kampungan', 'hu', 'kampungan', 'hu']",NoBully,NoBully
"['mksd', 'emng', 'ada', 'monyet', 'yg', 'kampungan', 'gitu']",NoBully,NoBully
['kampungan'],Bully,Bully
['kampungan'],Bully,Bully
['kampungan'],NoBully,Bully
"['mirip', 'kucingku', 'kelly', 'si', 'kucing', 'monyet', 'semoga', 'ada', 'yang', 'adopt', 'ya', 'adeeek']",NoBully,NoBully
"['elah', 'jadi', 'bete', 'gue', 'nya', 'monyet']",NoBully,NoBully
"['sebel', 'kalo', 'diinget', 'monyet', 'lah']",NoBully,NoBully
"['gua', 'ga', 'telanjang', 'monyet']",NoBully,NoBully
"['cukup', 'aku', 'saja', 'yang', 'kesepian', 'dompetku', 'jangan']",NoBully,NoBully
